Gene_id,Ref_gene_id,Locus,Stol-veg-CT_FPKM,Stol-veg-SS_FPKM,Ssen-veg-CT_FPKM,Ssen-veg-SS_FPKM,Stol-rep-CT_FPKM,Stol-rep-SS_FPKM,Ssen-rep-CT_FPKM,Ssen-rep-SS_FPKM
XLOC_008000,Ca_26569,Ca3:8384789-8385632,0.0,0.0,0.0,0.0,0.0067824,0.0196439,0.0,0.0
XLOC_008001,Ca_26570,Ca3:8404760-8405138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_006599,Ca_26571,Ca3:8423911-8427949,0.335583,2.38797,0.0695723,0.625927,0.4757,0.368969,0.121514,0.189701
XLOC_008002,Ca_26572,Ca3:8448904-8449192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_006600,Ca_26573,Ca3:8464300-8475286,2.10509,2.0747,1.36044,1.1366,2.33283,2.67691,4.37594,3.51964
XLOC_008003,Ca_26574,Ca3:8483378-8484560,0.0,0.0,0.0,0.0,0.0,0.0108486,0.0,0.010374
XLOC_031240,Ca_26575,scaffold62:1463-1952,0.0,0.0,0.0277885,0.0,0.0,0.0,0.0,0.0
XLOC_031241,Ca_26576,scaffold62:19551-20310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031242,Ca_26577,scaffold62:45417-47101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031243,Ca_26578,scaffold62:103543-104485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031244,Ca_26579,scaffold62:104679-104976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031245,Ca_26580,scaffold62:211554-224461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030051,Ca_26581,scaffold3687:8452-9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030048,Ca_26582,scaffold3687:76055-77266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030052,Ca_26583,scaffold3687:86629-87974,31.5621,5.20753,36.2234,12.8245,63.9406,23.8083,19.4875,35.1005
XLOC_030053,Ca_26584,scaffold3687:91433-92576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030049,Ca_26585,scaffold3687:112459-114095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030050,Ca_26586,scaffold3687:114098-114578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027882,Ca_26587,scaffold1533:56315-56545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027880,Ca_26588,scaffold1533:64645-65921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027881,Ca_26589,scaffold1533:72411-72804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027883,Ca_26590,scaffold1533:86178-86583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027884,Ca_26591,scaffold1533:86660-87023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027885,Ca_26592,scaffold1533:87326-87587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032015,Ca_26593,scaffold878:19188-20088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032016,Ca_26594,scaffold878:50372-52825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032019,Ca_26595,scaffold878:73031-73262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032017,Ca_26596,scaffold878:87978-88449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032018,Ca_26597,scaffold878:111780-114404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032020,Ca_26598,scaffold878:116663-118041,0.0729793,0.0,0.0845951,0.130966,0.0447847,0.119858,0.0,0.0775288
XLOC_032157,Ca_26599,scaffold914:38112-38935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032154,Ca_26600,scaffold914:50958-68580,6.2729,3.92705,6.84794,4.33088,4.70645,5.12668,3.62674,4.7957
XLOC_032158,Ca_26600,scaffold914:50958-68580,0.0,0.0,0.0,0.0,0.0,0.0281453,0.0,0.00745708
XLOC_032159,Ca_26601,scaffold914:74199-81596,0.185415,0.412551,0.0671658,0.17924,0.470802,0.488265,0.251091,0.149925
XLOC_032155,Ca_26602,scaffold914:102828-107977,6.75432,3.80153,2.76184,2.38,9.13628,12.8624,4.69915,4.06127
XLOC_032156,Ca_26603,scaffold914:143157-146937,197.095,37.7778,62.4559,98.0126,42.3701,28.6616,94.2478,70.7441
XLOC_032160,Ca_26604,scaffold914:147912-149684,89.3528,14.1347,50.3819,34.2101,48.1617,18.4927,35.474,50.204
XLOC_024222,Ca_26605,Ca7:28113657-28113882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_022606,Ca_26606,Ca7:28120685-28122266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_024223,Ca_26607,Ca7:28164479-28164866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_024224,Ca_26608,Ca7:28185033-28188135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_024225,Ca_26609,Ca7:28197811-28228281,0.364725,0.484597,0.155908,0.200323,0.0355471,0.0372293,0.328165,0.0301849
XLOC_024226,Ca_26610,Ca7:28234358-28237865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027491,Ca_26611,scaffold1315:6420-8494,0.0769198,0.0,0.0,0.0151061,0.0117557,0.00396631,0.0299723,0.0
XLOC_027490,Ca_26612,scaffold1315:67967-68568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027492,Ca_26613,scaffold1315:93818-95890,0.0330589,0.0,0.0,0.0,0.00632737,0.0154201,0.0416631,0.0155799
XLOC_027493,Ca_26614,scaffold1315:148829-151215,0.0,0.150608,0.0,0.0362496,0.188443,0.556703,0.0089423,0.235339
XLOC_027494,Ca_26615,scaffold1315:161603-162499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127277
XLOC_027496,Ca_26616,scaffold1315:169945-172017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028726,Ca_26617,scaffold2040:29464-29737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028723,Ca_26618,scaffold2040:62514-63423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028724,Ca_26619,scaffold2040:64620-67249,13.3718,33.7728,27.4446,18.7787,96.7949,57.575,122.602,112.382
XLOC_028727,Ca_26619,scaffold2040:64620-67249,59.468,53.3968,38.4079,32.3655,49.1691,33.4469,105.069,34.25
XLOC_028728,Ca_26620,scaffold2040:109244-110449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028725,Ca_26621,scaffold2040:177996-179849,0.148007,0.821256,0.388547,1.17429,0.434157,5.77276,0.392014,0.161218
XLOC_028729,Ca_26622,scaffold2040:181349-182447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031812,Ca_26623,scaffold809:21417-21934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031811,Ca_26624,scaffold809:42534-44618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031813,Ca_26625,scaffold809:88227-107710,0.00749418,0.00552187,0.0143763,0.00865724,0.0734908,0.432259,0.054658,0.178375
XLOC_031814,Ca_26626,scaffold809:124672-126242,0.0,0.0223124,0.0256235,0.266236,0.117472,0.193304,0.0483388,0.30084
XLOC_031815,Ca_26627,scaffold809:133833-134217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031816,Ca_26628,scaffold809:134380-135553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028206,Ca_26629,scaffold1722:42828-43185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028207,Ca_26630,scaffold1722:59462-71782,11.0729,7.06693,7.45158,8.14685,8.93533,9.71439,10.7902,13.0214
XLOC_028208,Ca_26631,scaffold1722:82422-85055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028210,Ca_26632,scaffold1722:85374-88078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028211,Ca_26633,scaffold1722:90459-91602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028209,Ca_26634,scaffold1722:119611-119965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026898,Ca_26635,scaffold1043:21294-22185,0.0,0.0,0.0,0.0,0.175297,0.582408,0.0,0.131328
XLOC_026899,Ca_26636,scaffold1043:24047-24770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026900,Ca_26637,scaffold1043:42512-45163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026901,Ca_26638,scaffold1043:47245-47800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026902,Ca_26639,scaffold1043:54272-54953,0.0,0.0,0.0125332,0.0,1.52057,0.0166525,0.0269862,0.0118027
XLOC_026903,Ca_26640,scaffold1043:84781-85434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029407,Ca_26641,scaffold2812:18270-75564,0.0,0.0,0.0,0.0,0.0,0.012068,0.0,0.00584546
XLOC_029410,Ca_26642,scaffold2812:18270-75564,1.70611,0.8579,1.14588,1.28744,1.27102,2.89747,1.30467,2.92489
XLOC_029408,Ca_26643,scaffold2812:18270-75564,0.0,0.0,0.0,0.0,0.0,0.0876819,0.0,0.0399703
XLOC_029411,Ca_26644,scaffold2812:18270-75564,1.96756,0.0,0.0,0.622968,0.262305,0.290976,0.0848912,0.284857
XLOC_029409,Ca_26645,scaffold2812:18270-75564,0.0,0.0,0.0,0.0199049,0.0471197,0.219174,0.0239232,0.0708565
XLOC_029410,Ca_26645,scaffold2812:18270-75564,1.70611,0.8579,1.14588,1.28744,1.27102,2.89747,1.30467,2.92489
XLOC_029412,Ca_26646,scaffold2812:88643-90572,9.14323,2.18777,5.90272,4.03523,2.13569,2.67747,2.3432,2.53835
XLOC_028104,Ca_26647,scaffold1664:56510-59642,1.4551,2.136,1.34116,2.11982,12.1129,12.1105,3.21717,2.38465
XLOC_028101,Ca_26648,scaffold1664:92499-94926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028102,Ca_26649,scaffold1664:144465-151131,5.715,6.12357,5.02444,4.84438,5.43725,7.92521,5.47871,4.63202
XLOC_028103,Ca_26650,scaffold1664:166073-176774,0.073828,0.334316,0.589252,0.309173,2.17111,4.49258,0.668981,1.69615
XLOC_028103,Ca_26651,scaffold1664:166073-176774,0.073828,0.334316,0.589252,0.309173,2.17111,4.49258,0.668981,1.69615
XLOC_030802,Ca_26652,scaffold511:9053-39327,0.0,0.0110578,0.0,0.0,0.0393034,0.0299442,0.0,0.00778624
XLOC_030799,Ca_26653,scaffold511:49330-49648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030800,Ca_26654,scaffold511:76233-85204,36.2183,15.3231,12.4372,18.1897,14.8241,13.7846,18.1633,14.0151
XLOC_030801,Ca_26655,scaffold511:164638-174392,24.0409,10.3289,9.36692,9.69018,5.80115,6.16149,7.77217,6.15757
XLOC_030803,Ca_26656,scaffold511:223554-224285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029627,Ca_26657,scaffold303:63829-65820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029628,Ca_26658,scaffold303:70640-71362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029629,Ca_26659,scaffold303:76257-78386,1.23169,0.0,0.061754,0.0889526,0.457988,0.247798,1.13614,0.277034
XLOC_029630,Ca_26660,scaffold303:152690-153581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029631,Ca_26661,scaffold303:163471-166813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029188,Ca_26662,scaffold2557:36552-68509,0.0,0.0,0.0,0.0,0.0,0.0271869,0.0289542,0.0516585
XLOC_029183,Ca_26663,scaffold2557:36552-68509,1.69877,0.760072,1.68355,1.43984,1.91819,2.3196,1.89448,1.85027
XLOC_029189,Ca_26663,scaffold2557:36552-68509,0.0,0.0,0.0,0.0,0.238963,0.129989,0.0317183,0.0735093
XLOC_029184,Ca_26664,scaffold2557:80067-82689,0.113187,0.0160905,0.489519,0.112803,0.145538,0.297556,0.200295,0.486427
XLOC_029186,Ca_26665,scaffold2557:110253-110430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029187,Ca_26666,scaffold2557:153423-153903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032079,Ca_26667,scaffold886:4347-5520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032080,Ca_26668,scaffold886:7901-10222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_032083,Ca_26669,scaffold886:18493-21175,0.0,0.0414235,1.36869,0.565711,0.313926,0.300545,0.161086,0.239345
XLOC_032081,Ca_26670,scaffold886:125554-132881,3.36267,2.13975,0.79653,2.29548,4.11332,4.21523,2.67363,2.97165
XLOC_032082,Ca_26671,scaffold886:148909-150118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028649,Ca_26672,scaffold1991:44044-50622,4.50786,3.48889,3.94729,4.10639,5.72962,16.0838,3.15135,5.1403
XLOC_028651,Ca_26673,scaffold1991:52139-73384,25.6943,13.1104,17.1478,22.7537,5.66683,7.50863,9.2998,7.33445
XLOC_028651,Ca_26674,scaffold1991:52139-73384,25.6943,13.1104,17.1478,22.7537,5.66683,7.50863,9.2998,7.33445
XLOC_028652,Ca_26675,scaffold1991:75984-78376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028650,Ca_26676,scaffold1991:106806-107139,0.0,0.0,0.0,0.0,0.0,0.035546,0.0,0.0
XLOC_028124,Ca_26677,scaffold1687:62703-62997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028130,Ca_26678,scaffold1687:72791-73151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028125,Ca_26679,scaffold1687:82734-83561,0.0,0.0,0.0449118,0.0,0.0,0.0,0.0,0.0443921
XLOC_028126,Ca_26680,scaffold1687:102779-105255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028127,Ca_26681,scaffold1687:148863-149678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027619,Ca_26682,scaffold1359:48360-50763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027620,Ca_26683,scaffold1359:75457-76117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523292
XLOC_027617,Ca_26684,scaffold1359:76882-77338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027621,Ca_26685,scaffold1359:97813-98796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027618,Ca_26686,scaffold1359:116239-118191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027747,Ca_26687,scaffold1448:43571-91652,0.976413,0.661642,0.406392,0.222922,0.572942,0.639252,0.324534,0.404921
XLOC_027748,Ca_26688,scaffold1448:97780-98299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027750,Ca_26689,scaffold1448:111467-111914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027751,Ca_26690,scaffold1448:117272-118353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027749,Ca_26691,scaffold1448:127699-130479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030119,Ca_26692,scaffold3794:1052-2581,0.0,0.0,0.0,0.0,0.010522,0.0,0.0,0.0
XLOC_030120,Ca_26693,scaffold3794:9401-72296,1.06885,1.59391,0.471473,0.466545,1.87353,1.72287,0.606333,0.794254
XLOC_030117,Ca_26694,scaffold3794:9401-72296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030121,Ca_26695,scaffold3794:9401-72296,0.0,0.0,0.0,0.0,0.80629,0.0,0.0,0.0
XLOC_030120,Ca_26696,scaffold3794:9401-72296,1.06885,1.59391,0.471473,0.466545,1.87353,1.72287,0.606333,0.794254
XLOC_028397,Ca_26697,scaffold1845:28882-29170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028400,Ca_26698,scaffold1845:30264-37741,0.111604,0.113093,0.0692118,0.0,0.209422,0.0832993,0.158205,0.114577
XLOC_028401,Ca_26699,scaffold1845:91079-104126,12.509,4.24443,3.07147,4.48923,2.69605,2.68266,2.7236,2.94012
XLOC_028399,Ca_26699,scaffold1845:91079-104126,0.0,0.0,0.0,0.0,0.0,0.193932,0.0,0.0
XLOC_028402,Ca_26700,scaffold1845:106710-107239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028403,Ca_26701,scaffold1845:117327-118106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026879,Ca_26702,scaffold1029:29389-29698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026880,Ca_26703,scaffold1029:76000-78467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026876,Ca_26704,scaffold1029:101244-101887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026877,Ca_26705,scaffold1029:112170-113095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026878,Ca_26706,scaffold1029:142530-142819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030645,Ca_26707,scaffold4777:6936-24949,0.625072,0.0,0.0639573,0.0380798,0.0316635,0.00880684,0.0343081,0.0492226
XLOC_030639,Ca_26707,scaffold4777:6936-24949,0.0205355,0.0112083,0.00393333,0.00346584,0.0423199,0.218733,0.0550839,0.0498219
XLOC_030640,Ca_26708,scaffold4777:53008-67481,1.07066,0.706386,0.275009,0.606001,0.310876,0.441268,0.294371,0.205202
XLOC_030641,Ca_26709,scaffold4777:69893-74534,0.0935297,0.0874811,0.585013,0.313376,0.0318687,0.0956109,0.151659,0.0246418
XLOC_030646,Ca_26709,scaffold4777:69893-74534,2.46373e-05,0.80383,0.113013,0.0277551,0.615548,0.510758,0.279922,0.422055
XLOC_030642,Ca_26710,scaffold4777:82109-82778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030643,Ca_26711,scaffold4777:100929-119618,0.271515,0.314114,0.337512,0.0860065,0.564614,0.714745,0.198008,0.43893
XLOC_015169,Ca_26712,Ca5:1665694-1666588,0.0,0.0,0.00751863,0.0606556,0.00482431,0.00331227,0.00730415,0.00702731
XLOC_015170,Ca_26713,Ca5:1772158-1773561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_015171,Ca_26714,Ca5:1825575-1826376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_015172,Ca_26715,Ca5:1870771-1871233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_013489,Ca_26716,Ca5:1937845-1938250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029030,Ca_26717,scaffold2368:6831-9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029032,Ca_26718,scaffold2368:27026-29554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029031,Ca_26719,scaffold2368:34898-36676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029033,Ca_26720,scaffold2368:54148-55732,1.17995,0.0576368,0.167215,1.55026,0.216555,0.199069,0.515365,0.376606
XLOC_029034,Ca_26721,scaffold2368:59434-60485,2.06589,0.264007,0.583771,0.160351,0.207432,1.13223,0.12147,0.229089
XLOC_029617,Ca_26722,scaffold3016:21355-33877,0.853555,0.671825,1.29227,0.726011,0.370875,0.526167,0.556661,0.398373
XLOC_029620,Ca_26723,scaffold3016:21355-33877,0.00782792,0.0512081,0.111905,0.0,0.0952506,0.0585359,0.0706038,0.0172479
XLOC_029621,Ca_26724,scaffold3016:60115-70501,0.468578,0.829317,1.42373,0.193673,0.758184,0.873026,0.820046,0.681834
XLOC_029622,Ca_26725,scaffold3016:87198-89947,9.55058,2.43388,1.68402,3.32808,0.661772,0.841806,1.12871,0.996139
XLOC_029619,Ca_26726,scaffold3016:117367-117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031125,Ca_26727,scaffold5801:5369-6542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031126,Ca_26728,scaffold5801:8923-11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031127,Ca_26729,scaffold5801:12246-14579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031128,Ca_26730,scaffold5801:17004-18147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031129,Ca_26731,scaffold5801:20896-21723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029971,Ca_26732,scaffold350:2706-3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029972,Ca_26733,scaffold350:3362-4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029969,Ca_26734,scaffold350:67358-68000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029973,Ca_26735,scaffold350:75010-75481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_029974,Ca_26736,scaffold350:117676-131125,1.15433,3.9905,1.82785,2.1112,2.73757,4.19629,0.454357,1.97376
XLOC_005648,Ca_26737,Ca2:20712880-20714053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005647,Ca_26738,Ca2:20707795-20710499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_004431,Ca_26739,Ca2:20704843-20707559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005646,Ca_26740,Ca2:20700200-20702414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_005645,Ca_26741,Ca2:20630033-20631043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028681,Ca_26742,scaffold2022:8707-9151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028680,Ca_26743,scaffold2022:22111-22963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028682,Ca_26744,scaffold2022:37467-37934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028683,Ca_26745,scaffold2022:43319-43814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_028684,Ca_26746,scaffold2022:133960-134506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001402,Ca_26747,Ca1:27168833-27169691,0.0,0.0,0.0,0.0,0.0,0.0,0.0298271,0.0
XLOC_003050,Ca_26748,Ca1:27194602-27196668,1.76607,0.577142,0.290041,0.557231,1.3942,1.05355,0.284676,0.583482
XLOC_001403,Ca_26749,Ca1:27244920-27245223,0.0,0.0,0.0,0.0,0.0432133,0.0289225,0.0,0.0
XLOC_003051,Ca_26750,Ca1:27286607-27287000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_003052,Ca_26751,Ca1:27341415-27341619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027038,Ca_26752,scaffold1065:8515-9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027040,Ca_26753,scaffold1065:40829-41825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027039,Ca_26754,scaffold1065:68239-68464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027041,Ca_26755,scaffold1065:121714-122131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027042,Ca_26756,scaffold1065:143363-155026,3.36693,2.70257,4.66046,2.5837,3.92163,2.62272,2.88443,3.88769
XLOC_030735,Ca_26757,scaffold495:29641-29953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030736,Ca_26758,scaffold495:56985-57411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030740,Ca_26759,scaffold495:69536-71309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_030737,Ca_26760,scaffold495:88374-92842,4.95645,3.66161,3.29018,3.62651,2.73335,4.66608,2.52465,2.35469
XLOC_030738,Ca_26761,scaffold495:126907-135569,0.125208,0.321036,0.0,0.274489,0.20293,0.390281,0.0,0.0818285
XLOC_027467,Ca_26762,scaffold1309:46987-50423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027468,Ca_26763,scaffold1309:57339-57609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_027469,Ca_26764,scaffold1309:64681-73284,0.500646,0.345432,0.0,0.0511618,0.717091,0.0395588,0.0294805,0.00436142
XLOC_027470,Ca_26765,scaffold1309:87873-90806,0.0,0.0,0.050903,0.0,0.0586628,0.103756,0.0,0.119349
XLOC_027471,Ca_26766,scaffold1309:93654-97154,2.82675,2.06002,2.05482,2.32103,1.57863,1.98544,1.7385,1.9112
XLOC_027472,Ca_26766,scaffold1309:93654-97154,0.0,0.0,0.0,0.0,0.0,0.0456057,0.0,0.0
XLOC_006723,Ca_26767,Ca3:14265212-14265392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_006724,Ca_26768,Ca3:14272496-14272676,0.76386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_006725,Ca_26769,Ca3:14280760-14299842,5.45338,1.02901,0.328808,1.68691,1.15312,0.949671,1.43055,1.17256
XLOC_006726,Ca_26770,Ca3:14311460-14326506,0.0,0.0,0.0325877,0.0727119,0.100905,0.070436,0.0527351,0.0842996
XLOC_008128,Ca_26771,Ca3:14358118-14363382,11.6708,4.86594,5.65723,8.14999,5.10313,4.15088,5.6703,5.15882
XLOC_031983,Ca_26772,scaffold875:8-947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_031985,Ca_26773,scaffold875:30016-37693,101.764,58.5149,59.8751,41.555,76.5712,42.8101,48.2197,36.8858
XLOC_031984,Ca_26774,scaffold875:44633-49407,58.9756,19.7064,10.0419,22.5705,11.3547,9.48527,15.98,12.1415
XLOC_031986,Ca_26775,scaffold875:50604-56038,0.0,0.00975555,0.0101587,0.0,0.0727029,0.0974613,0.0239227,0.0168407
XLOC_031987,Ca_26776,scaffold875:95239-96382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026970,Ca_26777,scaffold1049:1938-2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026968,Ca_26778,scaffold1049:169986-221922,0.0,0.0,0.0,0.0,0.0,0.00385513,0.0,0.0
XLOC_026969,Ca_26779,scaffold1049:254654-255863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_026971,Ca_26780,scaffold1049:269673-270312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
