Transcript id,LOC id
Ca_21029,LOC101500300
Ca_21030,LOC101498664
Ca_21031,LOC101499955
Ca_21032,LOC101497043
Ca_21033,LOC101490977
Ca_21034,LOC101514670
Ca_21035,LOC101506508
Ca_21036,LOC101506838
Ca_21037,LOC101507297
Ca_21038,LOC113784536
Ca_21039,LOC101507382
Ca_21040,LOC101507691
Ca_21041,LOC101513676
Ca_21042,LOC101495279
Ca_21043,LOC101490272
Ca_21044,LOC101488731
Ca_21045,LOC101512687
Ca_21046,LOC101512687
Ca_21047,LOC101508021
Ca_21048,LOC113788080
Ca_21049,LOC101510033
Ca_21050,LOC101508645
Ca_21051,LOC101509391
Ca_21052,LOC101509713
Ca_21053,LOC101510033
Ca_21054,LOC101510687
Ca_21055,LOC101511313
Ca_21056,LOC101511639
Ca_21057,LOC101512502
Ca_21058,LOC101513033
Ca_21059,LOC101513358
Ca_21060,LOC101513905
Ca_21061,LOC113787582
Ca_21062,LOC101515718
Ca_21064,LOC101514542
Ca_21065,LOC101515193
Ca_21067,LOC101493015
Ca_21068,LOC101493809
Ca_21069,LOC101488505
Ca_21070,LOC101488842
Ca_21071,LOC101489593
Ca_21072,LOC101503869
Ca_21073,LOC101495087
Ca_21074,LOC101495417
Ca_21076,LOC101503488
Ca_21077,LOC101489913
Ca_21078,LOC101490247
Ca_21079,LOC101491109
Ca_21080,LOC101496398
Ca_21081,LOC101511858
Ca_21082,LOC101511858
Ca_21083,LOC101491641
Ca_21084,LOC101497373
Ca_21085,LOC101492168
Ca_21086,LOC113787768
Ca_21087,LOC101492506
Ca_21088,LOC113785700
Ca_21089,LOC101505606
Ca_21090,LOC101508460
Ca_21091,LOC101504745
Ca_21092,LOC101504428
Ca_21093,LOC113784672
Ca_21095,LOC105852949
Ca_21096,LOC101503791
Ca_21097,LOC101503453
Ca_21098,LOC101494997
Ca_21099,LOC101502604
Ca_21100,LOC101502290
Ca_21101,LOC101501753
Ca_21102,LOC101501437
Ca_21103,LOC101501125
Ca_21106,LOC113785442
Ca_21107,UGT83G3
Ca_21108,LOC101497341
Ca_21109,LOC101497013
Ca_21110,LOC101511858
Ca_21111,LOC101499229
Ca_21112,LOC101496375
Ca_21113,LOC101495717
Ca_21114,LOC101495389
Ca_21115,LOC113787582
Ca_21116,LOC101502622
Ca_21117,LOC101502941
Ca_21118,LOC101503270
Ca_21119,LOC101503591
Ca_21120,LOC101504339
Ca_21122,MT2_CICAR
Ca_21123,LOC101511621
Ca_21124,LOC101505507
Ca_21125,LOC101506271
Ca_21126,LOC101490977
Ca_21127,LOC101506594
Ca_21129,LOC101506928
Ca_21130,LOC101507474
Ca_21131,LOC105852336
Ca_21132,LOC101508197
Ca_21133,LOC101508735
Ca_21134,LOC101509376
Ca_21135,LOC101509698
Ca_21136,LOC101509698
Ca_21137,LOC113787582
Ca_21138,LOC101510018
Ca_21139,LOC101510337
Ca_21140,LOC113786999
Ca_21141,LOC101503443
Ca_21142,LOC101512734
Ca_21143,LOC101512415
Ca_21144,LOC101512415
Ca_21145,LOC101512087
Ca_21146,LOC105852719
Ca_21147,LOC105852719
Ca_21148,LOC101511771
Ca_21149,LOC101511441
Ca_21150,LOC101511133
Ca_21151,LOC101510812
Ca_21153,LOC101510482
Ca_21154,LOC101509845
Ca_21155,LOC101509310
Ca_21156,LOC101508559
Ca_21157,LOC113786289
Ca_21158,LOC101508236
Ca_21159,LOC101507720
Ca_21160,LOC101515297
Ca_21161,LOC101507193
Ca_21162,LOC101506861
Ca_21163,LOC101506527
Ca_21164,LOC101506198
Ca_21165,LOC101505884
Ca_21166,LOC101505552
Ca_21167,LOC101505225
Ca_21168,LOC101513060
Ca_21169,LOC105852157
Ca_21170,LOC101512704
Ca_21171,LOC101512704
Ca_21172,LOC101513353
Ca_21173,LOC101488526
Ca_21174,LOC101513894
Ca_21175,LOC101491536
Ca_21176,LOC101514237
Ca_21177,LOC101514550
Ca_21178,LOC101512704
Ca_21179,LOC101491951
Ca_21180,LOC101494672
Ca_21181,LOC113787582
Ca_21182,LOC101502545
Ca_21183,LOC101502545
Ca_21184,LOC101488607
Ca_21185,LOC101488607
Ca_21186,NAC67
Ca_21187,LOC101503488
Ca_21188,LOC113787582
Ca_21189,LOC105852783
Ca_21191,LOC101489715
Ca_21193,LOC101497723
Ca_21194,LOC113788175
Ca_21195,LOC101493776
Ca_21196,LOC101494097
Ca_21197,LOC101494404
Ca_21198,LOC101494717
Ca_21199,LOC101504916
Ca_21200,LOC101495586
Ca_21203,LOC101499615
Ca_21205,LOC101498107
Ca_21206,LOC101496460
Ca_21207,LOC113787582
Ca_21208,LOC101497003
Ca_21209,LOC101490314
Ca_21210,LOC101513206
Ca_21211,LOC105852783
Ca_21212,LOC101497328
Ca_21213,LOC113784245
Ca_21214,LOC101501846
Ca_21215,LOC101502169
Ca_21216,LOC101497652
Ca_21217,LOC101497987
Ca_21218,LOC113787582
Ca_21219,LOC101498314
Ca_21220,LOC101503488
Ca_21221,LOC101489388
Ca_21222,LOC113784405
Ca_21223,LOC113784405
Ca_21225,LOC101498616
Ca_21227,LOC101498072
Ca_21228,LOC101502023
Ca_21229,LOC101501697
Ca_21230,LOC101497750
Ca_21231,LOC101497416
Ca_21232,LOC101496655
Ca_21233,LOC101496717
Ca_21234,LOC101496106
Ca_21235,LOC101495096
Ca_21236,LOC105851293
Ca_21237,LOC101495784
Ca_21238,LOC101495455
Ca_21239,LOC101494592
Ca_21240,LOC101495129
Ca_21241,LOC101494070
Ca_21242,LOC101493750
Ca_21243,LOC101493430
Ca_21244,LOC101492880
Ca_21245,LOC101513206
Ca_21246,LOC101492552
Ca_21247,LOC113784405
Ca_21249,LOC101499675
Ca_21250,LOC101500211
Ca_21251,LOC101501357
Ca_21252,LOC101506624
Ca_21253,LOC105851595
Ca_21254,LOC113784071
Ca_21255,LOC101500743
Ca_21256,LOC101506959
Ca_21257,LOC101506973
Ca_21258,LOC105851479
Ca_21259,LOC101501054
Ca_21260,LOC101501801
Ca_21261,LOC101501366
Ca_21262,LOC105851496
Ca_21263,UGT72B17
Ca_21264,LOC105852719
Ca_21265,LOC105852883
Ca_21266,LOC101503725
Ca_21267,LOC101504909
Ca_21268,LOC101504365
Ca_21269,LOC101505434
Ca_21270,LOC101505990
Ca_21271,LOC101508225
Ca_21272,LOC105852336
Ca_21273,LOC105852719
Ca_21274,LOC101492843
Ca_21275,LOC101493050
Ca_21276,LOC105852157
Ca_21277,LOC101507852
Ca_21278,LOC113784326
Ca_21279,LOC101494035
Ca_21281,LOC113787582
Ca_21282,LOC101494562
Ca_21283,LOC101495093
Ca_21284,LOC105852719
Ca_21285,LOC101498582
Ca_21286,LOC105851521
Ca_21287,LOC101506525
Ca_21288,LOC101490977
Ca_21289,LOC101495850
Ca_21290,LOC101495850
Ca_21291,LOC101499558
Ca_21293,LOC113785753
Ca_21294,LOC113787582
Ca_21295,LOC101496622
Ca_21296,LOC101503488
Ca_21297,LOC105851686
Ca_21298,LOC113787768
Ca_21299,LOC101490390
Ca_21300,LOC101503488
Ca_21301,LOC101494278
Ca_21302,LOC113784405
Ca_21303,LOC101490053
Ca_21304,LOC105852896
Ca_21305,LOC101491946
Ca_21308,LOC101489738
Ca_21309,LOC101489738
Ca_21311,LOC101502337
Ca_21312,LOC101489418
Ca_21313,LOC101501999
Ca_21314,LOC101491671
Ca_21315,LOC101488526
Ca_21316,LOC101489085
Ca_21317,LOC101491036
Ca_21318,LOC101515763
Ca_21319,LOC101515432
Ca_21320,LOC113785478
Ca_21321,LOC101514787
Ca_21322,LOC113786241
Ca_21323,LOC101514462
Ca_21325,LOC101507993
Ca_21326,LOC101508303
Ca_21327,LOC101507993
Ca_21328,LOC101510550
Ca_21329,LOC101507670
Ca_21330,LOC101507356
Ca_21331,LOC101503488
Ca_21332,LOC101506490
Ca_21333,mip4
Ca_21334,LOC101510807
Ca_21335,LOC113784101
Ca_21338,LOC101498833
Ca_21339,LOC105852719
Ca_21340,LOC105852719
Ca_21341,LOC101507438
Ca_21342,LOC105852719
Ca_21343,LOC101504331
Ca_21344,LOC101504015
Ca_21345,LOC101503693
Ca_21346,LOC101503357
Ca_21347,LOC101502824
Ca_21348,LOC105851709
Ca_21349,LOC105851709
Ca_21350,LOC101515430
Ca_21351,LOC101503488
Ca_21352,LOC101502082
Ca_21353,LOC101491946
Ca_21354,LOC105851479
Ca_21355,LOC101502711
Ca_21358,LOC101503023
Ca_21359,LOC101503347
Ca_21361,LOC101508721
Ca_21363,LOC105851293
Ca_21364,LOC101503682
Ca_21365,LOC113784101
Ca_21366,LOC101504007
Ca_21367,LOC101504559
Ca_21368,LOC113787563
Ca_21369,LOC113787582
Ca_21370,LOC101504873
Ca_21371,LOC101505181
Ca_21372,LOC113784405
Ca_21373,LOC101511285
Ca_21374,LOC105852082
Ca_21376,LOC101500087
Ca_21377,LOC101507438
Ca_21378,LOC105852719
Ca_21379,LOC105851457
Ca_21380,LOC101493489
Ca_21381,LOC101513023
Ca_21382,LOC101511858
Ca_21383,LOC113785795
Ca_21384,LOC105851293
Ca_21385,LOC101503488
Ca_21386,LOC101493808
Ca_21387,LOC101494135
Ca_21388,LOC101494442
Ca_21389,LOC101497921
Ca_21390,LOC101495084
Ca_21391,LOC101495631
Ca_21393,LOC113785753
Ca_21394,LOC101495953
Ca_21395,LOC113784405
Ca_21396,LOC101490194
Ca_21397,LOC101496289
Ca_21399,LOC101496615
Ca_21400,LOC101496936
Ca_21401,LOC101497264
Ca_21402,LOC101497591
Ca_21403,LOC101488576
Ca_21404,LOC101506796
Ca_21405,LOC101506470
Ca_21406,LOC105852719
Ca_21407,LOC101506138
Ca_21408,LOC101505383
Ca_21409,LOC101504861
Ca_21410,LOC101509345
Ca_21411,LOC101504548
Ca_21413,LOC101512926
Ca_21415,LOC101504212
Ca_21416,LOC101488851
Ca_21417,LOC101502023
Ca_21418,LOC101503892
Ca_21419,LOC101503336
Ca_21420,LOC101502545
Ca_21421,LOC101508082
Ca_21422,LOC101503010
Ca_21424,LOC113784405
Ca_21426,LOC101507133
Ca_21427,LOC101495741
Ca_21428,LOC101498258
Ca_21429,LOC105852783
Ca_21430,LOC101491946
Ca_21431,LOC113787060
Ca_21432,LOC101511949
Ca_21433,LOC101512278
Ca_21434,LOC101512609
Ca_21435,LOC101513243
Ca_21436,LOC101512916
Ca_21437,LOC101513881
Ca_21438,LOC101514363
Ca_21439,LOC113783974
Ca_21440,LOC113787014
Ca_21441,LOC101515407
Ca_21442,LOC101502023
Ca_21443,LOC101510276
Ca_21444,LOC101513206
Ca_21445,LOC113785795
Ca_21446,LOC105852719
Ca_21447,LOC113784405
Ca_21448,LOC101488386
Ca_21449,LOC101488711
Ca_21450,LOC101489050
Ca_21451,LOC101495773
Ca_21452,LOC101489382
Ca_21454,LOC101497764
Ca_21455,LOC105851576
Ca_21456,LOC101488869
Ca_21457,LOC113785479
Ca_21458,LOC101507382
Ca_21459,LOC101502322
Ca_21460,LOC101498003
Ca_21461,LOC101497672
Ca_21462,LOC101497344
Ca_21463,LOC101498333
Ca_21464,LOC101505571
Ca_21465,LOC101498333
Ca_21466,LOC101508206
Ca_21467,LOC101496091
Ca_21468,LOC101495936
Ca_21469,LOC101495607
Ca_21470,LOC101495063
Ca_21471,LOC101494736
Ca_21472,LOC101494418
Ca_21473,LOC101493790
Ca_21474,LOC101493468
Ca_21475,LOC101493140
Ca_21476,LOC101492812
Ca_21477,LOC101492478
Ca_21478,LOC101503488
Ca_21479,LOC113785867
Ca_21480,LOC113787768
Ca_21481,LOC113787768
Ca_21482,LOC113787768
Ca_21483,LOC101496182
Ca_21484,LOC101511858
Ca_21485,LOC105851293
Ca_21487,LOC101511858
Ca_21488,LOC105852719
Ca_21489,LOC113784405
Ca_21490,LOC101503488
Ca_21491,LOC101504571
Ca_21492,LOC113785867
Ca_21493,LOC101497272
Ca_21494,LOC113785867
Ca_21495,LOC101497597
Ca_21496,LOC101502545
Ca_21497,LOC101503488
Ca_21498,LOC113787582
Ca_21499,LOC101504571
Ca_21500,LOC101511858
Ca_21501,LOC101498251
Ca_21502,LOC101498913
Ca_21503,UGT73P7
Ca_21504,LOC105851191
Ca_21505,LOC101501899
Ca_21506,LOC101496519
Ca_21507,LOC101515055
Ca_21508,LOC101502545
Ca_21509,LOC105851649
Ca_21510,LOC101501357
Ca_21511,LOC101496853
Ca_21512,LOC101496853
Ca_21513,LOC101497180
Ca_21514,LOC101497511
Ca_21515,LOC101497846
Ca_21516,LOC101498161
Ca_21517,LOC101498489
Ca_21518,LOC101503180
Ca_21519,LOC101503500
Ca_21520,LOC101492707
Ca_21521,LOC101513163
Ca_21522,LOC101504793
Ca_21523,LOC101499156
Ca_21524,LOC101499672
Ca_21525,LOC101499980
Ca_21526,LOC101500326
Ca_21527,LOC113787582
Ca_21528,LOC101501563
Ca_21529,LOC101491805
Ca_21531,LOC101513206
Ca_21532,LOC101491946
Ca_21533,LOC113787582
Ca_21534,LOC101492705
Ca_21535,LOC101493039
Ca_21536,LOC113786557
Ca_21537,LOC101503488
Ca_21538,LOC101493364
Ca_21539,LOC101491946
Ca_21540,LOC101494004
Ca_21541,LOC101494634
Ca_21543,LOC101494949
Ca_21544,LOC113785795
Ca_21545,LOC101503488
Ca_21546,LOC113787563
Ca_21547,LOC101496370
Ca_21548,LOC101496916
Ca_21549,LOC101497240
Ca_21550,LOC101501746
Ca_21551,LOC101497275
Ca_21552,LOC101510790
Ca_21553,LOC101490395
Ca_21554,LOC101490721
Ca_21555,LOC101513169
Ca_21556,LOC101504571
Ca_21557,LOC113787582
Ca_21559,LOC113787563
Ca_21560,LOC105851391
Ca_21561,LOC101514035
Ca_21562,LOC101514361
Ca_21563,LOC101514361
Ca_21564,LOC101489037
Ca_21565,LOC101514916
Ca_21567,LOC113787582
Ca_21568,LOC101515239
Ca_21569,LOC105851453
Ca_21570,LOC113784245
Ca_21571,LOC101491987
Ca_21572,LOC113787582
Ca_21573,LOC101503488
Ca_21574,LOC101488424
Ca_21575,LOC101503488
Ca_21576,LOC101488979
Ca_21577,LOC101489745
Ca_21578,LOC113787768
Ca_21579,LOC101501622
Ca_21580,LOC101501094
Ca_21581,LOC101501094
Ca_21582,LOC101501094
Ca_21583,LOC101500778
Ca_21584,LOC113785426
Ca_21585,LOC101500464
Ca_21586,LOC101500139
Ca_21588,LOC101499514
Ca_21589,LOC101499514
Ca_21590,LOC113785426
Ca_21591,LOC101507141
Ca_21592,LOC101498528
Ca_21593,LOC101499514
Ca_21594,LOC101498199
Ca_21595,LOC101492457
Ca_21596,LOC101497881
Ca_21597,LOC101497547
Ca_21598,LOC101511649
Ca_21599,LOC101497220
Ca_21600,LOC101496891
Ca_21601,LOC101496131
Ca_21602,LOC101496457
Ca_21603,LOC101491347
Ca_21604,LOC101491033
Ca_21605,LOC101490712
Ca_21606,LOC101490712
Ca_21607,LOC101489734
Ca_21608,LOC101489081
Ca_21610,LOC101489081
Ca_21611,LOC101488746
Ca_21612,LOC101488414
Ca_21613,LOC101515107
Ca_21614,LOC101514782
Ca_21615,LOC101514457
Ca_21616,LOC101514131
Ca_21617,LOC101512944
Ca_21618,LOC101492540
Ca_21619,LOC101512635
Ca_21620,LOC101512304
Ca_21621,LOC101511760
Ca_21622,LOC101511427
Ca_21623,LOC101511121
Ca_21624,LOC101510148
Ca_21625,LOC101492204
Ca_21626,LOC105851907
Ca_21627,LOC105852719
Ca_21628,LOC101497618
Ca_21629,LOC101499599
Ca_21631,LOC105852157
Ca_21632,LOC113787582
Ca_21633,LOC105851293
Ca_21634,LOC101501915
Ca_21635,LOC105851200
Ca_21636,LOC101497618
Ca_21637,LOC101497618
Ca_21639,LOC101498281
Ca_21640,LOC101507438
Ca_21642,LOC105851200
Ca_21643,LOC105852082
Ca_21644,LOC101498851
Ca_21645,LOC101508070
Ca_21646,LOC101503207
Ca_21647,LOC101499380
Ca_21648,LOC113786106
Ca_21649,LOC101499688
Ca_21650,LOC101499999
Ca_21651,LOC101500340
Ca_21652,LOC105852960
Ca_21653,LOC101504872
Ca_21655,LOC101507438
Ca_21657,LOC101493081
Ca_21658,LOC101511288
Ca_21659,LOC101501552
Ca_21660,LOC101501241
Ca_21661,LOC101500911
Ca_21662,LOC101500601
Ca_21663,LOC101500060
Ca_21664,LOC101499751
Ca_21665,LOC105851293
Ca_21666,LOC101499218
Ca_21667,LOC101498893
Ca_21668,LOC101498558
Ca_21669,LOC101502928
Ca_21670,LOC101498008
Ca_21671,LOC101497678
Ca_21672,LOC101497351
Ca_21673,LOC101496824
Ca_21674,LOC101495941
Ca_21675,LOC101495614
Ca_21676,LOC101495287
Ca_21677,LOC101494844
Ca_21678,LOC101495173
Ca_21679,LOC105851233
Ca_21680,LOC113786663
Ca_21681,LOC101504571
Ca_21682,LOC113787582
Ca_21683,LOC101503488
Ca_21684,LOC105852783
Ca_21685,LOC101489674
Ca_21686,LOC101489996
Ca_21687,LOC101490332
Ca_21689,LOC113788080
Ca_21690,LOC101501859
Ca_21692,LOC101491488
Ca_21694,LOC101512382
Ca_21695,LOC101492030
Ca_21696,LOC101492700
Ca_21697,LOC101493035
Ca_21698,LOC101493574
Ca_21699,LOC113784405
Ca_21701,LOC101510996
Ca_21702,LOC101511520
Ca_21703,LOC113785482
Ca_21704,LOC101502742
Ca_21705,LOC101502742
Ca_21706,LOC101512384
Ca_21709,LOC101513245
Ca_21710,LOC113787582
Ca_21711,LOC101513574
Ca_21713,LOC101513884
Ca_21714,LOC101502235
Ca_21715,LOC101488843
Ca_21716,LOC113787582
Ca_21717,LOC101503488
Ca_21718,LOC105851488
Ca_21719,LOC101514434
Ca_21721,LOC101514758
Ca_21722,LOC101488869
Ca_21723,LOC101515084
Ca_21724,LOC101511858
Ca_21725,LOC105852719
Ca_21726,LOC101490575
Ca_21727,LOC101490896
Ca_21728,LOC101491842
Ca_21729,LOC113785494
Ca_21730,LOC101492029
Ca_21731,LOC101495096
Ca_21732,LOC101490575
Ca_21734,LOC105851183
Ca_21735,LOC101511858
Ca_21736,LOC101495757
Ca_21737,LOC113784405
Ca_21738,LOC113785795
Ca_21739,LOC101493616
Ca_21741,LOC113787582
Ca_21745,LOC113788080
Ca_21746,LOC101502023
Ca_21747,LOC101498713
Ca_21748,LOC101494567
Ca_21749,LOC105852157
Ca_21750,LOC101508747
Ca_21751,LOC101509271
Ca_21752,LOC101509590
Ca_21754,LOC101513898
Ca_21756,LOC101509917
Ca_21757,LOC101510237
Ca_21758,LOC101510571
Ca_21759,LOC101513386
Ca_21760,LOC101503488
Ca_21761,LOC113784245
Ca_21762,LOC101510894
Ca_21763,LOC101514314
Ca_21764,LOC105852719
Ca_21766,LOC105852783
Ca_21767,LOC101503488
Ca_21768,LOC101511858
Ca_21769,LOC101511856
Ca_21770,LOC101512169
Ca_21771,LOC101512927
Ca_21772,LOC101501116
Ca_21773,LOC101512295
Ca_21774,LOC101512626
Ca_21775,LOC113787582
Ca_21776,LOC101503488
Ca_21777,LOC101513148
Ca_21778,UGT88E9
Ca_21781,LOC113787582
Ca_21782,LOC101491946
Ca_21783,LOC113784245
Ca_21784,LOC101493973
Ca_21785,LOC101505805
Ca_21786,LOC101505805
Ca_21787,UGT88E8
Ca_21788,UGT88E7
Ca_21789,LOC101514447
Ca_21790,LOC101511858
Ca_21791,LOC113784608
Ca_21792,LOC101514773
Ca_21793,LOC101501658
Ca_21794,LOC101515214
Ca_21795,UGT88E11
Ca_21796,LOC101488289
Ca_21797,LOC113787582
Ca_21798,LOC101496621
Ca_21799,LOC101496939
Ca_21800,LOC101497493
Ca_21801,LOC113784405
Ca_21802,LOC101503818
Ca_21803,LOC101497828
Ca_21804,LOC101498366
Ca_21805,LOC101498917
Ca_21806,LOC105851478
Ca_21807,LOC101499462
Ca_21808,LOC101499766
Ca_21809,LOC101490977
Ca_21810,LOC101500085
Ca_21811,LOC101500085
Ca_21812,LOC101496106
Ca_21813,LOC105852336
Ca_21814,LOC101501262
Ca_21815,LOC101501572
Ca_21816,LOC101502317
Ca_21817,LOC101507050
Ca_21818,LOC101502627
Ca_21819,LOC101503159
Ca_21820,LOC101503479
Ca_21821,LOC101503488
Ca_21822,LOC101511858
Ca_21823,LOC113785867
Ca_21824,LOC113787582
Ca_21826,LOC101491989
Ca_21827,LOC113784245
Ca_21828,LOC101502871
Ca_21829,LOC101494869
Ca_21830,LOC101491446
Ca_21831,LOC101498115
Ca_21832,LOC101502496
Ca_21833,LOC113787582
Ca_21834,LOC101498450
Ca_21835,LOC101498792
Ca_21836,LOC101499309
Ca_21837,LOC105852783
Ca_21838,LOC101499623
Ca_21839,LOC105852336
Ca_21840,LOC101499930
Ca_21841,LOC101500272
Ca_21842,LOC101500587
Ca_21843,LOC101504417
Ca_21844,LOC101504737
Ca_21845,LOC101511649
Ca_21846,LOC101511517
Ca_21847,LOC101492696
Ca_21848,LOC101497334
Ca_21849,LOC101497661
Ca_21850,LOC113784071
Ca_21851,LOC101503488
Ca_21852,LOC101513676
Ca_21854,LOC101498322
Ca_21855,LOC101493464
Ca_21857,LOC101494524
Ca_21858,LOC101494842
Ca_21859,LOC105851391
Ca_21860,LOC101495171
Ca_21861,LOC101495708
Ca_21862,LOC101503488
Ca_21863,LOC101504571
Ca_21864,LOC113784405
Ca_21865,LOC101496031
Ca_21866,LOC101493015
Ca_21867,LOC101496364
Ca_21868,LOC101499750
Ca_21869,LOC101488865
Ca_21870,LOC113784245
Ca_21871,LOC101494898
Ca_21872,UGT88E4
Ca_21873,LOC101489520
Ca_21874,LOC101489662
Ca_21875,LOC105851418
Ca_21876,LOC101489835
Ca_21878,LOC101496532
Ca_21879,LOC101496863
Ca_21880,LOC101490164
Ca_21881,LOC105852883
Ca_21882,LOC101490710
Ca_21883,LOC101497190
Ca_21884,LOC105852719
Ca_21885,LOC101491235
Ca_21886,LOC113784963
Ca_21887,LOC101491235
Ca_21888,LOC101492083
Ca_21889,LOC101491558
Ca_21890,LOC101513206
Ca_21891,LOC101490389
Ca_21893,LOC113787768
Ca_21894,LOC101509082
Ca_21895,LOC101490977
Ca_21897,LOC113787582
Ca_21898,LOC101503488
Ca_21899,LOC113784078
Ca_21900,LOC101503488
Ca_21902,LOC105852983
Ca_21903,LOC105852058
Ca_21904,LOC101513676
Ca_21905,LOC101491713
Ca_21906,LOC101496840
Ca_21908,LOC101497161
Ca_21909,LOC105852833
Ca_21910,LOC101499962
Ca_21911,LOC101513793
Ca_21912,LOC113787582
Ca_21916,LOC101510799
Ca_21917,LOC113787768
Ca_21918,LOC101511320
Ca_21919,LOC101511647
Ca_21920,LOC105852058
Ca_21922,LOC105851370
Ca_21923,LOC105851370
Ca_21924,LOC113783901
Ca_21925,LOC101512193
Ca_21926,LOC101512718
Ca_21928,LOC101510627
Ca_21929,LOC113787582
Ca_21930,LOC101504571
Ca_21931,LOC101513044
Ca_21932,LOC113784245
Ca_21933,LOC101513369
Ca_21934,LOC101513922
Ca_21935,LOC101493053
Ca_21937,LOC101514574
Ca_21938,LOC101491599
Ca_21939,LOC101513198
Ca_21940,LOC101491599
Ca_21941,LOC101491599
Ca_21942,LOC113787582
Ca_21943,LOC101513676
Ca_21944,MT-1
Ca_21945,LOC101513828
Ca_21946,LOC101511858
Ca_21947,LOC101514498
Ca_21948,LOC101515039
Ca_21949,LOC101515362
Ca_21950,LOC101515696
Ca_21951,LOC113786289
Ca_21952,LOC105851168
Ca_21953,LOC113784405
Ca_21954,LOC101488793
Ca_21955,LOC101490977
Ca_21956,LOC101511858
Ca_21957,LOC101489005
Ca_21958,LOC101489657
Ca_21959,LOC105852719
Ca_21960,LOC113787582
Ca_21961,LOC113788175
Ca_21964,LOC113788080
Ca_21965,LOC101499794
Ca_21966,LOC101500115
Ca_21967,LOC101513206
Ca_21968,LOC101500445
Ca_21969,LOC101500757
Ca_21970,LOC101501068
Ca_21971,LOC101501383
Ca_21972,LOC101501698
Ca_21973,LOC101502025
Ca_21974,LOC101502762
Ca_21975,LOC105852141
Ca_21976,LOC101503740
Ca_21977,LOC101504069
Ca_21978,LOC101504815
Ca_21979,LOC105852058
Ca_21980,LOC101506751
Ca_21981,LOC101507089
Ca_21982,LOC101507410
Ca_21983,LOC101507721
Ca_21984,LOC101490805
Ca_21985,LOC101491130
Ca_21986,LOC101491442
Ca_21987,LOC101491754
Ca_21988,LOC101492080
Ca_21989,LOC101492421
Ca_21990,LOC101499049
Ca_21991,LOC101492752
Ca_21992,LOC101492752
Ca_21993,LOC101493084
Ca_21994,LOC101514740
Ca_21995,LOC101497580
Ca_21997,LOC101495866
Ca_21998,LOC101496196
Ca_21999,LOC101496523
Ca_22000,LOC101496856
Ca_22001,LOC101497183
Ca_22002,LOC101506060
Ca_22003,LOC101489272
Ca_22004,LOC105852719
Ca_22005,LOC113784245
Ca_22006,LOC101497514
Ca_22007,LOC101498517
Ca_22008,LOC101503543
Ca_22009,qor
Ca_22010,LOC101499184
Ca_22011,LOC101503870
Ca_22012,LOC101503870
Ca_22013,LOC101504189
Ca_22014,LOC101499504
Ca_22015,LOC113787065
Ca_22016,LOC113787582
Ca_22017,LOC101504519
Ca_22018,LOC101499804
Ca_22019,LOC101500129
Ca_22020,LOC101500457
Ca_22021,LOC101500770
Ca_22022,LOC101501401
Ca_22023,LOC101501085
Ca_22024,LOC101501930
Ca_22025,LOC101496976
Ca_22026,LOC101502260
Ca_22027,LOC101502575
Ca_22028,LOC101502893
Ca_22029,LOC101505463
Ca_22030,LOC101507868
Ca_22031,LOC101511530
Ca_22032,LOC101513206
Ca_22033,LOC101508180
Ca_22034,LOC101508719
Ca_22035,LOC101511517
Ca_22036,LOC101514741
Ca_22037,LOC101510111
Ca_22038,LOC101510436
Ca_22039,LOC105851293
Ca_22040,LOC101510975
Ca_22041,LOC101511284
Ca_22042,LOC113786663
Ca_22043,LOC101511604
Ca_22044,LOC101488483
Ca_22045,LOC101511928
Ca_22046,LOC101512261
Ca_22047,LOC101493015
Ca_22048,LOC101512782
Ca_22049,LOC113787221
Ca_22050,LOC101488945
Ca_22051,LOC101497067
Ca_22053,LOC105851453
Ca_22055,LOC101495361
Ca_22056,LOC113787768
Ca_22057,LOC101492678
Ca_22058,LOC113785753
Ca_22060,LOC101492345
Ca_22061,LOC101492008
Ca_22062,LOC101491475
Ca_22063,LOC101490739
Ca_22064,LOC113784405
Ca_22065,LOC101490416
Ca_22066,LOC101490090
Ca_22067,LOC105852157
Ca_22069,LOC101489771
Ca_22070,LOC101489219
Ca_22071,LOC101488547
Ca_22072,LOC101488216
Ca_22073,LOC113784244
Ca_22075,LOC113786663
Ca_22076,LOC101491511
Ca_22078,LOC101500181
Ca_22079,LOC101491823
Ca_22080,LOC101492153
Ca_22081,LOC101492493
Ca_22082,LOC101494127
Ca_22083,LOC101494434
Ca_22084,LOC101494974
Ca_22085,LOC101495301
Ca_22086,LOC113784405
Ca_22087,LOC101495625
Ca_22088,LOC105852082
Ca_22089,LOC101496721
Ca_22090,LOC101497258
Ca_22091,LOC101497584
Ca_22092,LOC101497917
Ca_22093,LOC101496375
Ca_22094,LOC101502419
Ca_22095,LOC101498236
Ca_22096,LOC101498569
Ca_22097,LOC101498905
Ca_22098,LOC101503488
Ca_22099,LOC101493996
Ca_22101,LOC101490977
Ca_22102,LOC101495923
Ca_22103,LOC101493678
Ca_22104,LOC101493358
Ca_22105,LOC101493027
Ca_22106,LOC101492691
Ca_22107,LOC101492361
Ca_22108,LOC101490977
Ca_22109,LOC113787582
Ca_22110,LOC101492023
Ca_22111,LOC101498762
Ca_22112,LOC101503968
Ca_22113,LOC101512926
Ca_22114,LOC101491392
Ca_22115,LOC101490751
Ca_22116,LOC101489992
Ca_22117,LOC101489668
Ca_22118,LOC101503488
